game_id,player_id,player_name,period,shot_clock,dribbles,touch_time,shot_distance,shot_value,shot_zone,defender_distance,pressure_level,shot_result,shot_made,points
21400224,203148,brian roberts,4,12.0,2,2.6,2.6,2,Paint,1.9,Very Tight,missed,0,0
21400224,203148,brian roberts,4,11.1,0,0.9,25.1,3,Three Point,6.3,Very Open,missed,0,0
21400224,203148,brian roberts,4,23.4,0,0.6,19.3,2,Mid-Range,11.2,Very Open,missed,0,0
21400224,203148,brian roberts,4,17.5,8,6.6,5.0,2,Paint,3.0,Tight,made,1,2
21400210,203148,brian roberts,1,16.0,1,1.3,15.2,2,Mid-Range,2.0,Very Tight,made,1,2
21400210,203148,brian roberts,1,10.8,0,0.8,24.6,3,Three Point,5.1,Open,made,1,3
21400210,203148,brian roberts,2,17.4,6,7.1,14.9,2,Mid-Range,2.4,Tight,made,1,2
21400210,203148,brian roberts,2,11.8,2,1.9,5.5,2,Paint,3.6,Tight,made,1,2
21400210,203148,brian roberts,2,9.8,1,0.8,25.0,3,Three Point,8.1,Very Open,made,1,3
21400210,203148,brian roberts,2,13.1,7,7.4,9.1,2,Mid-Range,3.4,Tight,made,1,2
21400210,203148,brian roberts,2,15.5,8,6.9,5.9,2,Paint,0.2,Very Tight,missed,0,0
21400210,203148,brian roberts,3,10.2,2,2.3,7.3,2,Paint,2.0,Very Tight,made,1,2
21400210,203148,brian roberts,3,7.0,2,2.9,19.6,2,Mid-Range,4.4,Open,missed,0,0
21400210,203148,brian roberts,3,11.6,1,3.3,17.5,2,Mid-Range,2.7,Tight,missed,0,0
21400210,203148,brian roberts,4,15.5,2,3.0,21.6,2,Mid-Range,6.7,Very Open,missed,0,0
21400210,203148,brian roberts,4,7.5,1,2.1,24.5,3,Three Point,8.6,Very Open,missed,0,0
21400210,203148,brian roberts,4,0.8,1,4.0,15.4,2,Mid-Range,2.6,Tight,missed,0,0
21400210,203148,brian roberts,4,17.3,2,1.9,18.0,2,Mid-Range,5.5,Open,made,1,2
21400210,203148,brian roberts,4,7.9,2,3.0,15.1,2,Mid-Range,2.4,Tight,missed,0,0
21400210,203148,brian roberts,4,16.8,0,0.9,22.2,3,Three Point,10.3,Very Open,made,1,3
21400198,203148,brian roberts,1,11.3,0,1.0,22.6,3,Three Point,11.0,Very Open,made,1,3
21400198,203148,brian roberts,2,9.6,2,1.8,6.8,2,Paint,1.8,Very Tight,made,1,2
21400198,203148,brian roberts,2,21.1,4,3.5,2.8,2,Paint,2.2,Very Tight,made,1,2
21400198,203148,brian roberts,3,8.3,0,1.0,25.7,3,Three Point,6.1,Very Open,missed,0,0
21400198,203148,brian roberts,3,6.4,2,2.5,20.0,2,Mid-Range,5.1,Open,made,1,2
21400198,203148,brian roberts,4,9.6,4,3.7,21.2,2,Mid-Range,4.7,Open,made,1,2
21400198,203148,brian roberts,4,9.8,1,1.0,25.2,3,Three Point,8.8,Very Open,missed,0,0
21400198,203148,brian roberts,4,16.5,0,0.9,25.0,3,Three Point,6.3,Very Open,missed,0,0
21400198,203148,brian roberts,4,12.6,3,4.9,25.6,3,Three Point,4.9,Open,missed,0,0
21400195,203148,brian roberts,1,4.6,0,0.9,21.9,3,Three Point,4.2,Open,missed,0,0
21400195,203148,brian roberts,1,12.3,0,0.6,23.9,3,Three Point,3.6,Tight,missed,0,0
21400195,203148,brian roberts,2,9.0,2,2.2,11.5,2,Mid-Range,3.4,Tight,missed,0,0
21400195,203148,brian roberts,4,10.9,1,3.0,25.4,3,Three Point,5.2,Open,missed,0,0
21400195,203148,brian roberts,4,12.8,1,1.9,10.1,2,Mid-Range,4.9,Open,made,1,2
21400172,203148,brian roberts,1,9.9,1,1.9,21.7,2,Mid-Range,4.4,Open,made,1,2
21400172,203148,brian roberts,2,4.4,0,1.4,20.4,2,Mid-Range,2.1,Very Tight,made,1,2
21400172,203148,brian roberts,2,4.5,0,0.7,22.1,3,Three Point,5.2,Open,missed,0,0
21400172,203148,brian roberts,4,11.8,5,8.0,16.1,2,Mid-Range,2.5,Tight,missed,0,0
21400172,203148,brian roberts,4,8.9,5,5.6,12.5,2,Mid-Range,2.7,Tight,made,1,2
21400160,203148,brian roberts,1,14.6,2,7.5,20.8,2,Mid-Range,6.5,Very Open,made,1,2
21400160,203148,brian roberts,1,16.5,10,8.3,20.6,2,Mid-Range,3.4,Tight,made,1,2
21400160,203148,brian roberts,1,12.3,0,0.8,24.8,3,Three Point,4.2,Open,made,1,3
21400160,203148,brian roberts,2,19.2,0,0.9,25.8,3,Three Point,5.7,Open,missed,0,0
21400160,203148,brian roberts,3,13.9,12,10.4,25.1,3,Three Point,7.1,Very Open,missed,0,0
21400160,203148,brian roberts,4,16.6,7,6.4,20.9,2,Mid-Range,3.6,Tight,made,1,2
21400160,203148,brian roberts,4,15.6,2,2.6,3.8,2,Paint,1.9,Very Tight,missed,0,0
21400146,203148,brian roberts,2,16.4,0,0.7,23.9,3,Three Point,5.0,Open,missed,0,0
21400146,203148,brian roberts,2,14.1,0,0.9,20.5,2,Mid-Range,3.9,Tight,missed,0,0
21400146,203148,brian roberts,4,16.1,8,7.5,22.4,2,Mid-Range,4.9,Open,missed,0,0
21400146,203148,brian roberts,4,0.9,1,1.6,33.5,3,Three Point,7.8,Very Open,missed,0,0
21400140,203148,brian roberts,1,4.5,18,17.1,20.6,2,Mid-Range,4.5,Open,missed,0,0
21400140,203148,brian roberts,2,16.9,5,5.1,9.0,2,Mid-Range,2.9,Tight,missed,0,0
21400140,203148,brian roberts,2,17.0,7,6.5,24.3,3,Three Point,3.8,Tight,made,1,3
21400140,203148,brian roberts,2,6.3,2,2.4,19.3,2,Mid-Range,4.2,Open,missed,0,0
21400140,203148,brian roberts,4,14.8,9,8.9,25.1,3,Three Point,5.5,Open,made,1,3
21400140,203148,brian roberts,4,6.5,3,4.1,17.9,2,Mid-Range,4.8,Open,missed,0,0
21400140,203148,brian roberts,4,8.8,0,1.1,25.3,3,Three Point,3.7,Tight,missed,0,0
21400140,203148,brian roberts,4,21.2,0,1.4,24.7,3,Three Point,9.4,Very Open,missed,0,0
21400140,203148,brian roberts,4,18.0,6,7.0,14.1,2,Mid-Range,3.9,Tight,made,1,2
21400140,203148,brian roberts,4,13.3,1,3.4,18.6,2,Mid-Range,2.7,Tight,made,1,2
21400140,203148,brian roberts,4,4.0,2,2.1,11.7,2,Mid-Range,0.7,Very Tight,made,1,2
21400140,203148,brian roberts,4,13.7,12,10.4,15.2,2,Mid-Range,3.7,Tight,made,1,2
21400130,203148,brian roberts,1,14.6,0,0.8,19.2,2,Mid-Range,3.5,Tight,missed,0,0
21400130,203148,brian roberts,1,14.8,11,9.2,18.1,2,Mid-Range,2.7,Tight,missed,0,0
21400130,203148,brian roberts,1,3.6,0,1.0,21.1,2,Mid-Range,5.9,Open,made,1,2
21400130,203148,brian roberts,2,21.0,0,0.9,24.1,3,Three Point,8.8,Very Open,made,1,3
21400130,203148,brian roberts,2,11.0,0,0.7,22.8,3,Three Point,5.6,Open,missed,0,0
21400130,203148,brian roberts,2,21.2,3,3.1,1.0,2,Paint,1.6,Very Tight,missed,0,0
21400130,203148,brian roberts,3,17.1,8,6.5,10.8,2,Mid-Range,1.9,Very Tight,missed,0,0
21400130,203148,brian roberts,3,3.6,23,20.4,19.3,2,Mid-Range,2.8,Tight,made,1,2
21400107,203148,brian roberts,2,14.2,0,0.8,17.9,2,Mid-Range,4.4,Open,missed,0,0
21400107,203148,brian roberts,2,19.0,0,0.8,23.8,3,Three Point,8.4,Very Open,made,1,3
21400107,203148,brian roberts,2,15.5,5,6.0,11.7,2,Mid-Range,1.8,Very Tight,made,1,2
21400107,203148,brian roberts,2,16.0,2,2.9,6.9,2,Paint,2.2,Very Tight,made,1,2
21400107,203148,brian roberts,2,14.2,11,10.2,11.1,2,Mid-Range,1.2,Very Tight,missed,0,0
21400107,203148,brian roberts,4,11.3,3,3.7,15.3,2,Mid-Range,1.3,Very Tight,missed,0,0
21400107,203148,brian roberts,4,10.4,0,0.8,24.3,3,Three Point,4.2,Open,made,1,3
21400097,203148,brian roberts,2,5.0,0,0.7,22.3,3,Three Point,4.5,Open,missed,0,0
21400097,203148,brian roberts,2,19.3,0,1.2,25.5,3,Three Point,5.5,Open,missed,0,0
21400097,203148,brian roberts,4,17.5,6,6.5,9.4,2,Mid-Range,2.8,Tight,missed,0,0
21400071,203148,brian roberts,1,12.3,7,7.4,22.1,2,Mid-Range,3.8,Tight,missed,0,0
21400071,203148,brian roberts,2,3.2,0,0.7,23.4,3,Three Point,5.1,Open,missed,0,0
21400071,203148,brian roberts,4,14.2,13,9.9,2.0,2,Paint,2.3,Tight,missed,0,0
21400071,203148,brian roberts,4,14.2,5,6.5,17.8,2,Mid-Range,3.1,Tight,missed,0,0
21400057,203148,brian roberts,3,1.7,0,0.6,25.1,3,Three Point,3.9,Tight,missed,0,0
21400057,203148,brian roberts,4,5.2,0,0.7,25.4,3,Three Point,3.9,Tight,missed,0,0
21400054,203148,brian roberts,2,11.3,14,12.3,5.7,2,Paint,2.7,Tight,made,1,2
21400054,203148,brian roberts,2,19.3,1,1.8,25.0,3,Three Point,6.4,Very Open,missed,0,0
21400054,203148,brian roberts,3,8.7,19,14.6,25.9,3,Three Point,4.2,Open,missed,0,0
21400054,203148,brian roberts,4,8.5,5,5.6,21.4,2,Mid-Range,4.4,Open,missed,0,0
21400054,203148,brian roberts,4,4.2,3,4.6,5.8,2,Paint,4.0,Tight,missed,0,0
21400041,203148,brian roberts,1,16.4,7,7.6,12.2,2,Mid-Range,2.4,Tight,missed,0,0
21400041,203148,brian roberts,2,14.2,1,1.0,19.7,2,Mid-Range,3.1,Tight,missed,0,0
21400041,203148,brian roberts,4,4.6,0,0.8,24.8,3,Three Point,5.0,Open,missed,0,0
21400041,203148,brian roberts,4,14.4,0,0.7,18.6,2,Mid-Range,3.7,Tight,made,1,2
21400028,203148,brian roberts,2,9.0,0,0.8,25.4,3,Three Point,4.0,Tight,missed,0,0
21400028,203148,brian roberts,2,10.4,0,1.0,23.5,3,Three Point,7.5,Very Open,made,1,3
21400028,203148,brian roberts,2,18.0,8,5.6,9.7,2,Mid-Range,1.4,Very Tight,missed,0,0
21400028,203148,brian roberts,3,15.3,10,8.7,18.1,2,Mid-Range,3.9,Tight,made,1,2
21400004,203148,brian roberts,2,14.5,1,0.8,20.6,2,Mid-Range,4.4,Open,made,1,2
21400004,203148,brian roberts,2,10.2,7,5.1,21.1,2,Mid-Range,2.9,Tight,missed,0,0
21400004,203148,brian roberts,2,4.6,0,0.0,22.8,3,Three Point,6.6,Very Open,missed,0,0
21400004,203148,brian roberts,4,20.8,3,3.0,20.8,2,Mid-Range,3.0,Tight,made,1,2
21400899,202687,bismack biyombo,3,22.8,0,0.0,2.7,2,Paint,4.3,Open,made,1,2
21400890,202687,bismack biyombo,4,9.9,1,1.9,8.4,2,Mid-Range,2.0,Very Tight,missed,0,0
21400882,202687,bismack biyombo,1,4.0,0,1.0,17.3,2,Mid-Range,6.2,Very Open,missed,0,0
21400882,202687,bismack biyombo,2,8.2,2,3.0,3.2,2,Paint,1.4,Very Tight,made,1,2
21400882,202687,bismack biyombo,2,14.4,1,1.7,6.1,2,Paint,2.3,Tight,missed,0,0
21400652,202687,bismack biyombo,1,5.0,0,0.3,3.3,2,Paint,1.7,Very Tight,missed,0,0
21400652,202687,bismack biyombo,1,3.1,1,2.7,9.3,2,Mid-Range,2.5,Tight,missed,0,0
21400643,202687,bismack biyombo,3,18.9,0,0.0,2.2,2,Paint,2.5,Tight,missed,0,0
21400643,202687,bismack biyombo,3,24.0,0,0.1,3.0,2,Paint,2.8,Tight,made,1,2
21400643,202687,bismack biyombo,3,11.0,0,0.8,4.6,2,Paint,2.2,Very Tight,missed,0,0
21400643,202687,bismack biyombo,3,12.6,0,0.9,6.2,2,Paint,3.3,Tight,made,1,2
21400643,202687,bismack biyombo,3,5.5,0,0.8,4.0,2,Paint,2.5,Tight,made,1,2
21400643,202687,bismack biyombo,3,13.5,0,1.7,1.9,2,Paint,2.3,Tight,made,1,2
21400625,202687,bismack biyombo,1,24.0,0,0.0,3.2,2,Paint,1.6,Very Tight,missed,0,0
21400625,202687,bismack biyombo,1,22.8,0,0.4,2.5,2,Paint,0.5,Very Tight,made,1,2
21400625,202687,bismack biyombo,2,23.0,0,1.5,2.5,2,Paint,1.8,Very Tight,missed,0,0
21400625,202687,bismack biyombo,2,8.0,0,0.8,1.8,2,Paint,2.7,Tight,made,1,2
21400625,202687,bismack biyombo,3,12.0,0,1.7,2.2,2,Paint,2.7,Tight,made,1,2
21400625,202687,bismack biyombo,3,22.5,0,1.5,3.7,2,Paint,1.8,Very Tight,missed,0,0
21400625,202687,bismack biyombo,3,9.5,2,5.0,8.8,2,Mid-Range,1.9,Very Tight,missed,0,0
21400625,202687,bismack biyombo,3,24.0,0,1.3,2.0,2,Paint,0.9,Very Tight,made,1,2
21400625,202687,bismack biyombo,3,9.5,0,1.0,6.9,2,Paint,2.9,Tight,missed,0,0
21400625,202687,bismack biyombo,3,15.3,1,1.1,3.2,2,Paint,1.3,Very Tight,made,1,2
21400611,202687,bismack biyombo,1,24.0,1,0.6,1.1,2,Paint,1.6,Very Tight,made,1,2
21400611,202687,bismack biyombo,2,23.2,0,2.8,2.2,2,Paint,0.7,Very Tight,made,1,2
21400611,202687,bismack biyombo,3,23.0,0,1.8,2.4,2,Paint,3.1,Tight,made,1,2
21400600,202687,bismack biyombo,1,24.0,0,0.0,0.7,2,Paint,3.0,Tight,missed,0,0
21400600,202687,bismack biyombo,1,24.0,0,0.4,1.2,2,Paint,0.5,Very Tight,made,1,2
21400600,202687,bismack biyombo,3,8.1,0,0.9,6.6,2,Paint,2.8,Tight,missed,0,0
21400600,202687,bismack biyombo,3,7.5,0,0.1,4.4,2,Paint,2.1,Very Tight,made,1,2
21400600,202687,bismack biyombo,4,21.9,0,3.1,5.6,2,Paint,1.9,Very Tight,missed,0,0
21400600,202687,bismack biyombo,5,12.9,0,0.8,5.6,2,Paint,2.8,Tight,missed,0,0
21400600,202687,bismack biyombo,5,24.0,0,0.0,3.4,2,Paint,2.4,Tight,made,1,2
21400574,202687,bismack biyombo,1,11.0,0,1.2,2.3,2,Paint,2.0,Very Tight,missed,0,0
21400574,202687,bismack biyombo,2,8.7,0,1.2,15.7,2,Mid-Range,7.0,Very Open,missed,0,0
21400574,202687,bismack biyombo,2,24.0,0,0.2,0.3,2,Paint,1.7,Very Tight,made,1,2
21400574,202687,bismack biyombo,2,24.0,0,1.4,1.1,2,Paint,2.1,Very Tight,made,1,2
21400574,202687,bismack biyombo,3,15.6,0,0.8,5.2,2,Paint,2.5,Tight,made,1,2
21400574,202687,bismack biyombo,3,6.2,1,2.3,5.4,2,Paint,0.7,Very Tight,made,1,2
21400549,202687,bismack biyombo,1,16.7,0,0.8,2.1,2,Paint,0.7,Very Tight,made,1,2
21400549,202687,bismack biyombo,1,14.9,0,1.9,1.5,2,Paint,2.0,Very Tight,missed,0,0
21400549,202687,bismack biyombo,1,5.4,0,1.6,1.7,2,Paint,1.7,Very Tight,missed,0,0
21400549,202687,bismack biyombo,2,24.0,1,0.4,3.1,2,Paint,2.5,Tight,made,1,2
21400549,202687,bismack biyombo,3,9.8,0,2.3,2.7,2,Paint,1.0,Very Tight,made,1,2
21400549,202687,bismack biyombo,3,24.0,0,0.0,1.9,2,Paint,2.2,Very Tight,made,1,2
21400549,202687,bismack biyombo,3,7.7,0,0.2,1.9,2,Paint,1.0,Very Tight,made,1,2
21400535,202687,bismack biyombo,1,14.9,1,1.9,4.8,2,Paint,2.1,Very Tight,missed,0,0
21400535,202687,bismack biyombo,1,6.3,0,4.4,16.8,2,Mid-Range,2.5,Tight,missed,0,0
21400535,202687,bismack biyombo,1,15.0,0,0.8,3.3,2,Paint,1.9,Very Tight,made,1,2
21400535,202687,bismack biyombo,2,8.4,0,0.6,3.4,2,Paint,1.9,Very Tight,made,1,2
21400535,202687,bismack biyombo,3,9.8,0,0.7,5.9,2,Paint,1.7,Very Tight,missed,0,0
21400522,202687,bismack biyombo,3,24.0,0,0.4,1.0,2,Paint,3.0,Tight,made,1,2
21400510,202687,bismack biyombo,1,12.4,0,2.8,2.3,2,Paint,1.1,Very Tight,made,1,2
21400510,202687,bismack biyombo,1,5.7,6,5.6,10.0,2,Mid-Range,2.3,Tight,missed,0,0
21400510,202687,bismack biyombo,2,6.3,0,0.9,4.9,2,Paint,2.9,Tight,made,1,2
21400510,202687,bismack biyombo,2,24.0,0,0.2,2.2,2,Paint,3.1,Tight,missed,0,0
21400510,202687,bismack biyombo,3,24.0,0,0.1,3.4,2,Paint,1.8,Very Tight,missed,0,0
21400478,202687,bismack biyombo,2,6.4,0,1.3,11.2,2,Mid-Range,3.6,Tight,missed,0,0
21400478,202687,bismack biyombo,3,6.9,0,1.2,14.2,2,Mid-Range,3.9,Tight,made,1,2
21400459,202687,bismack biyombo,2,1.6,0,1.0,3.8,2,Paint,1.7,Very Tight,missed,0,0
21400459,202687,bismack biyombo,2,17.9,0,0.7,1.1,2,Paint,1.2,Very Tight,missed,0,0
21400438,202687,bismack biyombo,1,12.0,0,0.9,2.5,2,Paint,2.1,Very Tight,missed,0,0
21400438,202687,bismack biyombo,4,13.5,1,2.0,8.0,2,Paint,3.4,Tight,missed,0,0
21400423,202687,bismack biyombo,1,23.5,0,2.0,6.2,2,Paint,2.1,Very Tight,missed,0,0
21400423,202687,bismack biyombo,2,23.2,0,1.2,1.3,2,Paint,3.4,Tight,made,1,2
21400409,202687,bismack biyombo,1,24.0,0,0.8,1.1,2,Paint,3.4,Tight,made,1,2
21400409,202687,bismack biyombo,1,14.0,0,0.3,2.0,2,Paint,2.8,Tight,made,1,2
21400409,202687,bismack biyombo,4,8.7,0,0.9,1.9,2,Paint,4.0,Tight,made,1,2
21400395,202687,bismack biyombo,2,21.8,0,3.0,1.6,2,Paint,1.2,Very Tight,made,1,2
21400384,202687,bismack biyombo,2,9.4,0,0.1,1.4,2,Paint,0.7,Very Tight,made,1,2
21400384,202687,bismack biyombo,3,24.0,0,0.3,1.0,2,Paint,3.1,Tight,made,1,2
21400355,202687,bismack biyombo,2,23.0,0,1.7,2.0,2,Paint,2.4,Tight,made,1,2
21400341,202687,bismack biyombo,4,12.0,0,1.2,6.1,2,Paint,3.2,Tight,made,1,2
21400341,202687,bismack biyombo,4,9.7,3,8.0,9.4,2,Mid-Range,2.1,Very Tight,missed,0,0
21400276,202687,bismack biyombo,1,14.5,0,0.0,1.7,2,Paint,4.6,Open,made,1,2
21400276,202687,bismack biyombo,1,12.6,0,0.8,2.8,2,Paint,3.6,Tight,made,1,2
21400276,202687,bismack biyombo,4,3.0,0,0.4,1.7,2,Paint,2.8,Tight,made,1,2
21400263,202687,bismack biyombo,1,10.6,2,3.7,7.1,2,Paint,2.1,Very Tight,missed,0,0
21400263,202687,bismack biyombo,1,3.0,0,1.2,5.2,2,Paint,3.7,Tight,made,1,2
21400263,202687,bismack biyombo,1,10.6,2,3.0,7.7,2,Paint,2.7,Tight,missed,0,0
21400263,202687,bismack biyombo,4,18.8,0,0.3,1.3,2,Paint,3.8,Tight,made,1,2
21400237,202687,bismack biyombo,1,12.3,0,1.5,3.2,2,Paint,1.9,Very Tight,missed,0,0
21400237,202687,bismack biyombo,3,3.7,0,1.2,3.6,2,Paint,1.6,Very Tight,made,1,2
21400237,202687,bismack biyombo,3,23.4,0,1.3,4.4,2,Paint,2.5,Tight,made,1,2
21400237,202687,bismack biyombo,4,24.0,0,0.0,1.9,2,Paint,1.8,Very Tight,made,1,2
21400224,202687,bismack biyombo,1,12.2,0,0.5,3.0,2,Paint,3.0,Tight,made,1,2
21400224,202687,bismack biyombo,1,11.5,1,3.6,6.1,2,Paint,3.1,Tight,made,1,2
21400224,202687,bismack biyombo,1,6.6,0,1.1,0.6,2,Paint,3.0,Tight,made,1,2
21400224,202687,bismack biyombo,2,23.3,0,0.0,1.0,2,Paint,2.5,Tight,missed,0,0
21400224,202687,bismack biyombo,2,11.0,3,4.2,7.9,2,Paint,3.4,Tight,missed,0,0
21400224,202687,bismack biyombo,4,2.6,0,2.9,5.3,2,Paint,2.4,Tight,missed,0,0
21400224,202687,bismack biyombo,4,8.4,2,3.2,4.2,2,Paint,2.4,Tight,missed,0,0
21400224,202687,bismack biyombo,4,24.0,0,0.0,2.5,2,Paint,1.1,Very Tight,made,1,2
21400210,202687,bismack biyombo,1,8.4,1,3.1,9.1,2,Mid-Range,4.3,Open,missed,0,0
21400210,202687,bismack biyombo,2,12.1,0,1.3,4.1,2,Paint,2.4,Tight,missed,0,0
21400210,202687,bismack biyombo,2,12.4,0,2.5,2.5,2,Paint,1.8,Very Tight,made,1,2
21400198,202687,bismack biyombo,2,10.4,0,1.3,6.7,2,Paint,2.8,Tight,made,1,2
21400172,202687,bismack biyombo,2,21.1,0,1.3,3.5,2,Paint,2.0,Very Tight,missed,0,0
21400172,202687,bismack biyombo,2,5.7,0,2.9,1.4,2,Paint,0.2,Very Tight,made,1,2
21400172,202687,bismack biyombo,3,13.1,1,2.2,3.1,2,Paint,1.6,Very Tight,made,1,2
21400160,202687,bismack biyombo,2,13.1,0,0.3,2.0,2,Paint,0.8,Very Tight,made,1,2
21400160,202687,bismack biyombo,2,16.4,0,0.0,3.0,2,Paint,1.8,Very Tight,made,1,2
21400160,202687,bismack biyombo,2,24.0,0,0.8,2.5,2,Paint,4.7,Open,missed,0,0
21400160,202687,bismack biyombo,2,24.0,0,0.1,2.6,2,Paint,0.1,Very Tight,missed,0,0
21400146,202687,bismack biyombo,2,4.7,1,3.8,7.6,2,Paint,2.8,Tight,missed,0,0
21400146,202687,bismack biyombo,3,24.0,1,1.0,1.7,2,Paint,1.3,Very Tight,made,1,2
21400146,202687,bismack biyombo,4,24.0,0,1.0,1.3,2,Paint,2.9,Tight,made,1,2
21400146,202687,bismack biyombo,4,18.3,0,1.1,1.6,2,Paint,3.2,Tight,missed,0,0
21400146,202687,bismack biyombo,4,22.6,0,2.7,2.0,2,Paint,2.2,Very Tight,missed,0,0
21400146,202687,bismack biyombo,4,22.4,0,0.0,1.6,2,Paint,1.9,Very Tight,missed,0,0
21400130,202687,bismack biyombo,2,15.4,0,0.9,3.3,2,Paint,3.3,Tight,made,1,2
21400130,202687,bismack biyombo,3,24.0,0,0.0,2.0,2,Paint,0.3,Very Tight,made,1,2
21400130,202687,bismack biyombo,3,24.0,0,0.0,1.4,2,Paint,2.2,Very Tight,made,1,2
21400130,202687,bismack biyombo,4,15.4,0,0.8,5.2,2,Paint,2.3,Tight,missed,0,0
21400899,2744,al jefferson,1,10.9,1,2.2,8.7,2,Mid-Range,1.7,Very Tight,missed,0,0
21400899,2744,al jefferson,1,14.3,0,1.0,15.6,2,Mid-Range,4.2,Open,made,1,2
21400899,2744,al jefferson,1,9.7,0,0.7,8.4,2,Mid-Range,5.3,Open,made,1,2
21400899,2744,al jefferson,1,10.6,0,0.8,4.9,2,Paint,6.4,Very Open,made,1,2
21400899,2744,al jefferson,1,8.5,0,4.4,15.8,2,Mid-Range,5.1,Open,made,1,2
21400899,2744,al jefferson,1,13.0,0,1.0,2.6,2,Paint,2.1,Very Tight,made,1,2
21400899,2744,al jefferson,2,8.0,1,3.5,7.1,2,Paint,2.0,Very Tight,missed,0,0
21400899,2744,al jefferson,2,14.1,0,1.3,15.2,2,Mid-Range,6.0,Open,made,1,2
21400899,2744,al jefferson,2,13.0,0,0.9,2.7,2,Paint,0.9,Very Tight,missed,0,0
21400899,2744,al jefferson,2,1.3,1,2.2,14.8,2,Mid-Range,2.5,Tight,missed,0,0
21400899,2744,al jefferson,3,5.0,1,2.7,9.1,2,Mid-Range,2.3,Tight,missed,0,0
21400899,2744,al jefferson,3,12.9,1,2.1,6.9,2,Paint,3.1,Tight,made,1,2
21400899,2744,al jefferson,3,14.1,0,1.9,10.0,2,Mid-Range,6.0,Open,missed,0,0
21400899,2744,al jefferson,3,8.0,0,1.1,19.1,2,Mid-Range,5.6,Open,missed,0,0
21400899,2744,al jefferson,3,7.4,3,6.8,5.1,2,Paint,1.9,Very Tight,made,1,2
21400899,2744,al jefferson,3,11.0,0,1.1,17.9,2,Mid-Range,6.2,Very Open,missed,0,0
21400890,2744,al jefferson,1,11.0,1,3.9,7.9,2,Paint,2.3,Tight,missed,0,0
21400890,2744,al jefferson,1,12.3,1,4.5,5.9,2,Paint,2.6,Tight,made,1,2
21400890,2744,al jefferson,1,9.9,0,1.0,13.3,2,Mid-Range,4.6,Open,made,1,2
21400890,2744,al jefferson,1,9.2,0,1.2,14.8,2,Mid-Range,5.0,Open,missed,0,0
21400890,2744,al jefferson,2,4.8,0,1.0,14.8,2,Mid-Range,3.4,Tight,missed,0,0
21400890,2744,al jefferson,2,12.8,1,2.8,6.0,2,Paint,0.8,Very Tight,missed,0,0
21400890,2744,al jefferson,2,10.0,1,4.7,6.0,2,Paint,2.9,Tight,made,1,2
21400890,2744,al jefferson,2,10.5,1,4.9,6.8,2,Paint,2.5,Tight,missed,0,0
21400890,2744,al jefferson,2,6.3,1,2.2,1.7,2,Paint,2.0,Very Tight,missed,0,0
21400890,2744,al jefferson,2,9.0,1,3.8,8.2,2,Mid-Range,2.6,Tight,made,1,2
21400890,2744,al jefferson,2,12.0,0,2.9,15.9,2,Mid-Range,3.8,Tight,made,1,2
21400890,2744,al jefferson,3,6.7,0,0.3,3.2,2,Paint,5.5,Open,made,1,2
21400890,2744,al jefferson,3,10.4,1,2.8,8.5,2,Mid-Range,4.1,Open,missed,0,0
21400890,2744,al jefferson,3,12.0,0,2.9,16.0,2,Mid-Range,3.9,Tight,made,1,2
21400890,2744,al jefferson,4,3.6,0,1.0,15.6,2,Mid-Range,3.7,Tight,made,1,2
21400890,2744,al jefferson,4,7.1,1,4.3,4.9,2,Paint,2.6,Tight,missed,0,0
21400890,2744,al jefferson,4,11.0,0,1.8,3.6,2,Paint,0.3,Very Tight,made,1,2
21400890,2744,al jefferson,4,7.1,1,2.8,11.9,2,Mid-Range,2.2,Very Tight,missed,0,0
21400890,2744,al jefferson,4,10.0,1,3.7,3.9,2,Paint,0.8,Very Tight,missed,0,0
21400882,2744,al jefferson,1,7.9,0,0.8,16.4,2,Mid-Range,3.8,Tight,made,1,2
21400882,2744,al jefferson,1,13.2,1,1.9,7.4,2,Paint,2.2,Very Tight,missed,0,0
21400882,2744,al jefferson,1,8.0,1,4.2,10.7,2,Mid-Range,1.7,Very Tight,missed,0,0
21400882,2744,al jefferson,1,5.1,0,2.1,16.0,2,Mid-Range,4.2,Open,missed,0,0
21400882,2744,al jefferson,1,3.9,2,7.1,24.0,3,Three Point,5.1,Open,made,1,3
21400882,2744,al jefferson,1,6.3,0,0.8,10.3,2,Mid-Range,3.3,Tight,missed,0,0
21400882,2744,al jefferson,2,13.7,1,2.4,4.1,2,Paint,1.9,Very Tight,missed,0,0
21400882,2744,al jefferson,3,15.2,0,1.7,16.6,2,Mid-Range,4.0,Tight,missed,0,0
21400882,2744,al jefferson,3,12.2,1,4.1,12.8,2,Mid-Range,3.0,Tight,missed,0,0
21400882,2744,al jefferson,3,11.6,0,1.0,14.9,2,Mid-Range,5.7,Open,made,1,2
21400882,2744,al jefferson,3,12.7,1,3.6,7.9,2,Paint,3.1,Tight,missed,0,0
21400882,2744,al jefferson,4,9.4,0,1.3,15.8,2,Mid-Range,6.8,Very Open,made,1,2
21400882,2744,al jefferson,4,11.0,0,0.0,6.2,2,Paint,1.7,Very Tight,made,1,2
21400882,2744,al jefferson,4,7.3,0,3.0,20.4,2,Mid-Range,4.3,Open,missed,0,0
21400882,2744,al jefferson,4,9.0,2,5.3,4.6,2,Paint,2.9,Tight,made,1,2
